ts_local,weekday,hour,is_weekend,activity_level,lambda_ci,checkins,checkouts,cardio_sessions,strength_sessions,other_sessions,avg_session_min
2025-10-03 15:00:00,4,15,False,moderate,12,15,14,3,7,5,55.6
2025-10-03 16:00:00,4,16,False,moderate,5,7,5,2,2,3,56.1
2025-10-03 17:00:00,4,17,False,moderate,7,4,3,1,1,2,61.9
2025-10-03 18:00:00,4,18,False,moderate,12,12,12,2,5,5,55.6
2025-10-03 19:00:00,4,19,False,moderate,6,3,3,1,1,1,59.2
2025-10-03 20:00:00,4,20,False,moderate,4,1,1,0,0,1,58.6
2025-10-03 21:00:00,4,21,False,moderate,10,9,9,1,3,5,43.7
2025-10-03 22:00:00,4,22,False,moderate,10,8,8,2,3,3,44.0
2025-10-04 06:00:00,5,6,True,moderate,10,10,9,2,4,4,64.7
2025-10-04 07:00:00,5,7,True,moderate,11,13,11,3,4,6,57.9
2025-10-04 08:00:00,5,8,True,moderate,8,17,17,6,5,6,49.0
2025-10-04 09:00:00,5,9,True,moderate,3,3,2,0,1,2,68.4
2025-10-04 10:00:00,5,10,True,moderate,13,15,13,3,5,7,56.3
2025-10-04 11:00:00,5,11,True,moderate,12,9,8,3,3,3,57.1
2025-10-04 12:00:00,5,12,True,moderate,7,10,8,3,3,4,53.4
2025-10-04 13:00:00,5,13,True,moderate,9,10,10,2,3,5,56.2
2025-10-04 14:00:00,5,14,True,moderate,12,15,15,3,5,7,64.7
2025-10-04 15:00:00,5,15,True,moderate,7,8,7,1,2,5,62.3
2025-10-04 16:00:00,5,16,True,moderate,7,7,5,2,2,3,59.5
2025-10-04 17:00:00,5,17,True,moderate,13,15,15,5,7,3,57.2
2025-10-04 18:00:00,5,18,True,moderate,7,4,2,0,1,3,56.1
2025-10-04 19:00:00,5,19,True,moderate,10,7,7,1,3,3,68.8
2025-10-04 20:00:00,5,20,True,moderate,9,11,11,2,3,6,43.4
2025-10-04 21:00:00,5,21,True,moderate,14,13,11,3,4,6,48.8
2025-10-04 22:00:00,5,22,True,moderate,4,6,5,1,2,3,71.5
2025-10-05 06:00:00,6,6,True,moderate,10,10,8,2,3,5,65.0
2025-10-05 07:00:00,6,7,True,moderate,5,6,5,1,1,4,59.2
2025-10-05 08:00:00,6,8,True,moderate,12,16,16,5,5,6,76.8
2025-10-05 09:00:00,6,9,True,moderate,8,8,6,1,3,4,72.4
2025-10-05 10:00:00,6,10,True,moderate,6,2,0,0,0,2,61.5
2025-10-05 11:00:00,6,11,True,moderate,6,2,2,0,0,2,63.4
2025-10-05 12:00:00,6,12,True,moderate,13,14,14,3,6,5,69.1
2025-10-05 13:00:00,6,13,True,moderate,8,7,6,2,3,2,74.2
2025-10-05 14:00:00,6,14,True,moderate,10,13,11,3,6,4,69.4
2025-10-05 15:00:00,6,15,True,moderate,8,8,7,2,2,4,49.7
2025-10-05 16:00:00,6,16,True,moderate,15,15,13,4,5,6,51.6
2025-10-05 17:00:00,6,17,True,moderate,16,11,10,4,3,4,60.1
2025-10-05 18:00:00,6,18,True,moderate,12,15,13,4,5,6,70.5
2025-10-05 19:00:00,6,19,True,moderate,12,13,13,3,5,5,77.1
2025-10-05 20:00:00,6,20,True,moderate,12,11,10,2,4,5,58.3
2025-10-05 21:00:00,6,21,True,moderate,5,11,10,2,3,6,47.7
2025-10-05 22:00:00,6,22,True,moderate,11,9,7,2,2,5,60.5
2025-10-06 06:00:00,0,6,False,moderate,15,21,20,6,8,7,43.5
2025-10-06 07:00:00,0,7,False,moderate,10,4,2,1,1,2,72.7
2025-10-06 08:00:00,0,8,False,moderate,12,12,12,3,5,4,52.6
2025-10-06 09:00:00,0,9,False,moderate,8,9,7,2,3,4,54.9
2025-10-06 10:00:00,0,10,False,moderate,7,12,10,2,5,5,63.5
2025-10-06 11:00:00,0,11,False,moderate,7,11,10,4,5,2,54.7
2025-10-06 12:00:00,0,12,False,moderate,5,8,7,1,2,5,53.0
2025-10-06 13:00:00,0,13,False,moderate,5,4,3,1,1,2,57.0
2025-10-06 14:00:00,0,14,False,moderate,8,9,8,2,3,4,48.4
2025-10-06 15:00:00,0,15,False,moderate,10,5,5,1,1,3,75.8
2025-10-06 16:00:00,0,16,False,moderate,8,4,4,1,1,2,67.7
2025-10-06 17:00:00,0,17,False,moderate,11,17,17,3,7,7,45.5
2025-10-06 18:00:00,0,18,False,moderate,7,6,6,1,2,3,47.6
2025-10-06 19:00:00,0,19,False,moderate,6,2,2,0,0,2,55.6
2025-10-06 20:00:00,0,20,False,moderate,5,6,5,2,2,2,48.5
2025-10-06 21:00:00,0,21,False,moderate,5,2,0,0,0,2,50.3
2025-10-06 22:00:00,0,22,False,moderate,11,10,8,3,4,3,59.9
2025-10-07 06:00:00,1,6,False,moderate,8,9,9,3,3,3,61.6
2025-10-07 07:00:00,1,7,False,moderate,6,10,9,3,4,3,84.8
2025-10-07 08:00:00,1,8,False,moderate,7,10,8,3,3,4,45.7
2025-10-07 09:00:00,1,9,False,moderate,8,14,13,5,5,4,75.2
2025-10-07 10:00:00,1,10,False,moderate,7,4,2,1,1,2,67.1
2025-10-07 11:00:00,1,11,False,moderate,6,3,1,0,1,2,42.6
2025-10-07 12:00:00,1,12,False,moderate,14,9,7,2,4,3,43.1
2025-10-07 13:00:00,1,13,False,moderate,12,17,16,4,5,8,65.9
2025-10-07 14:00:00,1,14,False,moderate,6,10,8,2,3,5,52.9
2025-10-07 15:00:00,1,15,False,moderate,8,10,8,2,3,5,54.6
2025-10-07 16:00:00,1,16,False,moderate,9,7,5,1,3,3,59.0
2025-10-07 17:00:00,1,17,False,moderate,16,14,12,3,6,5,44.0
2025-10-07 18:00:00,1,18,False,moderate,11,8,8,2,2,4,53.8
2025-10-07 19:00:00,1,19,False,moderate,14,8,7,2,2,4,61.9
2025-10-07 20:00:00,1,20,False,moderate,5,4,4,0,1,3,75.6
2025-10-07 21:00:00,1,21,False,moderate,5,3,1,0,1,2,49.0
2025-10-07 22:00:00,1,22,False,moderate,13,14,13,3,4,7,49.4
2025-10-08 06:00:00,2,6,False,moderate,9,8,8,2,2,4,51.6
2025-10-08 07:00:00,2,7,False,moderate,13,7,5,2,2,3,78.8
2025-10-08 08:00:00,2,8,False,moderate,11,7,7,2,2,3,48.5
2025-10-08 09:00:00,2,9,False,moderate,9,7,6,2,2,3,52.7
2025-10-08 10:00:00,2,10,False,moderate,6,9,7,2,3,4,38.9
2025-10-08 11:00:00,2,11,False,moderate,5,6,5,1,2,3,50.8
2025-10-08 12:00:00,2,12,False,moderate,10,11,11,2,3,6,53.5
2025-10-08 13:00:00,2,13,False,moderate,13,13,12,4,4,5,44.1
2025-10-08 14:00:00,2,14,False,moderate,14,15,15,3,5,7,68.7
2025-10-08 15:00:00,2,15,False,moderate,6,5,5,1,1,3,52.6
2025-10-08 16:00:00,2,16,False,moderate,8,11,11,3,4,4,52.8
2025-10-08 17:00:00,2,17,False,moderate,10,13,13,3,4,6,53.8
2025-10-08 18:00:00,2,18,False,moderate,7,4,4,0,1,3,54.5
2025-10-08 19:00:00,2,19,False,moderate,6,6,6,2,2,2,64.3
2025-10-08 20:00:00,2,20,False,moderate,15,14,12,4,6,4,53.5
2025-10-08 21:00:00,2,21,False,moderate,10,10,8,2,3,5,30.0
2025-10-08 22:00:00,2,22,False,moderate,7,8,6,2,3,3,57.5
2025-10-09 06:00:00,3,6,False,moderate,9,18,18,4,6,8,53.9
2025-10-09 07:00:00,3,7,False,moderate,9,13,12,3,6,4,76.3
2025-10-09 08:00:00,3,8,False,moderate,10,9,9,2,4,3,44.9
2025-10-09 09:00:00,3,9,False,moderate,7,7,7,2,2,3,58.8
2025-10-09 10:00:00,3,10,False,moderate,8,10,9,2,4,4,62.6
2025-10-09 11:00:00,3,11,False,moderate,11,6,6,1,2,3,42.6
2025-10-09 12:00:00,3,12,False,moderate,10,9,8,1,3,5,55.3
2025-10-09 13:00:00,3,13,False,moderate,14,13,12,3,4,6,43.5
2025-10-09 14:00:00,3,14,False,moderate,15,18,18,6,8,4,55.9
2025-10-09 15:00:00,3,15,False,moderate,5,7,7,2,3,2,46.6
2025-10-09 16:00:00,3,16,False,moderate,7,7,7,2,2,3,64.5
2025-10-09 17:00:00,3,17,False,moderate,10,9,8,1,3,5,45.4
2025-10-09 18:00:00,3,18,False,moderate,11,13,12,3,5,5,55.7
2025-10-09 19:00:00,3,19,False,moderate,7,8,6,3,3,2,54.6
2025-10-09 20:00:00,3,20,False,moderate,1,1,0,0,0,1,51.9
2025-10-09 21:00:00,3,21,False,moderate,9,8,6,3,2,3,67.0
2025-10-09 22:00:00,3,22,False,moderate,7,6,6,1,2,3,88.2
2025-10-10 06:00:00,4,6,False,moderate,11,15,15,5,5,5,38.8
2025-10-10 07:00:00,4,7,False,moderate,9,8,6,2,2,4,41.9
2025-10-10 08:00:00,4,8,False,moderate,12,12,10,2,3,7,56.2
2025-10-10 09:00:00,4,9,False,moderate,11,10,9,2,3,5,61.4
2025-10-10 10:00:00,4,10,False,moderate,12,13,11,5,5,3,67.2
2025-10-10 11:00:00,4,11,False,moderate,12,6,5,2,2,2,33.6
2025-10-10 12:00:00,4,12,False,moderate,14,16,16,4,7,5,51.9
2025-10-10 13:00:00,4,13,False,moderate,6,3,3,1,1,1,75.1
2025-10-10 14:00:00,4,14,False,moderate,7,10,10,3,3,4,66.8
2025-10-10 15:00:00,4,15,False,moderate,14,15,15,3,6,6,48.6
2025-10-10 16:00:00,4,16,False,moderate,6,5,5,1,2,2,41.5
2025-10-10 17:00:00,4,17,False,moderate,5,5,5,1,2,2,73.6
2025-10-10 18:00:00,4,18,False,moderate,10,10,9,2,4,4,81.9
2025-10-10 19:00:00,4,19,False,moderate,12,6,4,1,1,4,67.4
2025-10-10 20:00:00,4,20,False,moderate,8,12,10,3,5,4,68.7
2025-10-10 21:00:00,4,21,False,moderate,7,6,4,2,2,2,56.9
2025-10-10 22:00:00,4,22,False,moderate,8,10,9,2,3,5,49.5
2025-10-11 06:00:00,5,6,True,moderate,8,5,5,1,2,2,65.1
2025-10-11 07:00:00,5,7,True,moderate,10,11,11,3,5,3,87.7
2025-10-11 08:00:00,5,8,True,moderate,8,9,8,3,4,2,46.3
2025-10-11 09:00:00,5,9,True,moderate,4,3,3,0,1,2,70.8
2025-10-11 10:00:00,5,10,True,moderate,9,10,8,2,4,4,59.8
2025-10-11 11:00:00,5,11,True,moderate,9,9,9,3,4,2,49.6
2025-10-11 12:00:00,5,12,True,moderate,12,10,10,2,4,4,55.0
2025-10-11 13:00:00,5,13,True,moderate,12,10,8,2,3,5,58.9
2025-10-11 14:00:00,5,14,True,moderate,9,5,4,1,1,3,50.9
2025-10-11 15:00:00,5,15,True,moderate,5,6,6,2,2,2,43.1
2025-10-11 16:00:00,5,16,True,moderate,7,5,5,1,1,3,68.1
2025-10-11 17:00:00,5,17,True,moderate,14,13,13,5,5,3,53.7
2025-10-11 18:00:00,5,18,True,moderate,8,6,6,1,2,3,54.2
2025-10-11 19:00:00,5,19,True,moderate,8,13,12,4,5,4,55.8
2025-10-11 20:00:00,5,20,True,moderate,11,15,15,5,5,5,53.0
2025-10-11 21:00:00,5,21,True,moderate,8,8,8,2,2,4,53.3
2025-10-11 22:00:00,5,22,True,moderate,13,16,16,5,6,5,63.5
2025-10-12 06:00:00,6,6,True,moderate,16,19,17,4,5,10,51.4
2025-10-12 07:00:00,6,7,True,moderate,12,11,9,3,4,4,71.2
2025-10-12 08:00:00,6,8,True,moderate,12,12,12,2,3,7,75.5
2025-10-12 09:00:00,6,9,True,moderate,14,11,10,4,3,4,55.2
2025-10-12 10:00:00,6,10,True,moderate,8,8,6,1,3,4,63.9
2025-10-12 11:00:00,6,11,True,moderate,9,5,4,1,2,2,51.6
2025-10-12 12:00:00,6,12,True,moderate,12,13,13,4,4,5,60.7
2025-10-12 13:00:00,6,13,True,moderate,8,14,12,4,4,6,73.2
2025-10-12 14:00:00,6,14,True,moderate,11,10,10,2,3,5,54.3
2025-10-12 15:00:00,6,15,True,moderate,10,5,3,1,2,2,77.8
2025-10-12 16:00:00,6,16,True,moderate,13,14,13,3,4,7,73.0
2025-10-12 17:00:00,6,17,True,moderate,9,11,11,3,5,3,47.5
2025-10-12 18:00:00,6,18,True,moderate,11,11,9,2,3,6,68.5
2025-10-12 19:00:00,6,19,True,moderate,12,12,12,2,5,5,63.2
2025-10-12 20:00:00,6,20,True,moderate,11,10,9,3,3,4,70.9
2025-10-12 21:00:00,6,21,True,moderate,15,23,21,8,9,6,65.5
2025-10-12 22:00:00,6,22,True,moderate,15,15,13,5,6,4,65.8
2025-10-13 06:00:00,0,6,False,moderate,7,4,3,1,1,2,61.7
2025-10-13 07:00:00,0,7,False,moderate,10,7,7,2,2,3,65.1
2025-10-13 08:00:00,0,8,False,moderate,11,8,6,2,2,4,44.2
2025-10-13 09:00:00,0,9,False,moderate,9,14,14,4,6,4,69.5
2025-10-13 10:00:00,0,10,False,moderate,14,16,15,3,5,8,70.8
2025-10-13 11:00:00,0,11,False,moderate,7,8,6,1,2,5,48.8
2025-10-13 12:00:00,0,12,False,moderate,12,13,11,4,5,4,68.0
2025-10-13 13:00:00,0,13,False,moderate,4,4,3,0,1,3,61.4
2025-10-13 14:00:00,0,14,False,moderate,9,7,7,1,3,3,43.8
2025-10-13 15:00:00,0,15,False,moderate,9,7,5,2,2,3,51.3
2025-10-13 16:00:00,0,16,False,moderate,3,1,0,0,0,1,63.6
2025-10-13 17:00:00,0,17,False,moderate,10,7,7,2,2,3,50.6
2025-10-13 18:00:00,0,18,False,moderate,10,12,12,3,4,5,78.1
2025-10-13 19:00:00,0,19,False,moderate,6,4,2,1,1,2,48.1
2025-10-13 20:00:00,0,20,False,moderate,9,7,6,2,2,3,54.1
2025-10-13 21:00:00,0,21,False,moderate,10,12,12,4,4,4,57.3
2025-10-13 22:00:00,0,22,False,moderate,9,10,8,2,3,5,54.9
2025-10-14 06:00:00,1,6,False,moderate,4,5,5,1,2,2,73.3
2025-10-14 07:00:00,1,7,False,moderate,9,8,7,2,3,3,76.0
2025-10-14 08:00:00,1,8,False,moderate,11,14,13,4,5,5,49.9
2025-10-14 09:00:00,1,9,False,moderate,15,21,19,7,6,8,54.1
2025-10-14 10:00:00,1,10,False,moderate,13,12,12,4,4,4,59.0
2025-10-14 11:00:00,1,11,False,moderate,14,14,12,3,5,6,73.4
2025-10-14 12:00:00,1,12,False,moderate,10,6,4,1,2,3,45.3
2025-10-14 13:00:00,1,13,False,moderate,12,10,9,3,4,3,63.9
2025-10-14 14:00:00,1,14,False,moderate,10,8,6,2,2,4,66.9
2025-10-14 15:00:00,1,15,False,moderate,5,4,2,1,1,2,63.3
2025-10-14 16:00:00,1,16,False,moderate,11,13,12,2,4,7,68.3
2025-10-14 17:00:00,1,17,False,moderate,6,2,0,0,0,2,64.5
2025-10-14 18:00:00,1,18,False,moderate,9,13,11,3,4,6,58.0
2025-10-14 19:00:00,1,19,False,moderate,10,6,6,1,1,4,61.9
2025-10-14 20:00:00,1,20,False,moderate,9,8,8,2,2,4,71.3
2025-10-14 21:00:00,1,21,False,moderate,9,5,3,1,1,3,51.9
2025-10-14 22:00:00,1,22,False,moderate,7,10,10,2,4,4,63.7
2025-10-15 06:00:00,2,6,False,moderate,8,3,1,1,1,1,67.5
2025-10-15 07:00:00,2,7,False,moderate,10,7,7,1,3,3,47.2
2025-10-15 08:00:00,2,8,False,moderate,4,6,5,2,2,2,41.4
2025-10-15 09:00:00,2,9,False,moderate,3,2,1,0,0,2,33.6
2025-10-15 10:00:00,2,10,False,moderate,10,6,6,1,2,3,41.2
2025-10-15 11:00:00,2,11,False,moderate,11,12,11,4,3,5,59.8
2025-10-15 12:00:00,2,12,False,moderate,9,15,13,3,5,7,38.8
2025-10-15 13:00:00,2,13,False,moderate,8,5,5,1,2,2,58.2
2025-10-15 14:00:00,2,14,False,moderate,11,9,8,2,3,4,48.8
2025-10-15 15:00:00,2,15,False,moderate,6,4,4,1,1,2,60.2
2025-10-15 16:00:00,2,16,False,moderate,7,11,9,3,3,5,59.5
2025-10-15 17:00:00,2,17,False,moderate,10,12,11,3,4,5,48.2
2025-10-15 18:00:00,2,18,False,moderate,5,2,1,0,0,2,57.1
2025-10-15 19:00:00,2,19,False,moderate,11,13,12,3,4,6,58.3
2025-10-15 20:00:00,2,20,False,moderate,11,11,11,2,3,6,53.9
2025-10-15 21:00:00,2,21,False,moderate,11,13,13,4,5,4,56.1
2025-10-15 22:00:00,2,22,False,moderate,15,14,12,4,6,4,70.5
2025-10-16 06:00:00,3,6,False,moderate,10,11,11,3,4,4,65.6
2025-10-16 07:00:00,3,7,False,moderate,5,6,5,1,2,3,48.5
2025-10-16 08:00:00,3,8,False,moderate,8,3,1,0,1,2,53.3
2025-10-16 09:00:00,3,9,False,moderate,7,8,8,1,3,4,42.4
2025-10-16 10:00:00,3,10,False,moderate,15,21,19,6,7,8,63.8
2025-10-16 11:00:00,3,11,False,moderate,7,5,3,1,1,3,47.1
2025-10-16 12:00:00,3,12,False,moderate,13,13,13,4,4,5,61.0
2025-10-16 13:00:00,3,13,False,moderate,6,3,3,0,1,2,74.1
2025-10-16 14:00:00,3,14,False,moderate,10,8,6,2,3,3,58.9
2025-10-16 15:00:00,3,15,False,moderate,8,8,6,2,3,3,54.4
2025-10-16 16:00:00,3,16,False,moderate,9,12,12,2,4,6,50.9
2025-10-16 17:00:00,3,17,False,moderate,9,13,13,3,4,6,52.1
2025-10-16 18:00:00,3,18,False,moderate,5,7,5,1,2,4,49.9
2025-10-16 19:00:00,3,19,False,moderate,7,11,9,4,4,3,45.3
2025-10-16 20:00:00,3,20,False,moderate,11,8,8,1,3,4,63.5
2025-10-16 21:00:00,3,21,False,moderate,10,10,9,2,3,5,68.0
2025-10-16 22:00:00,3,22,False,moderate,16,13,13,4,5,4,50.3
2025-10-17 06:00:00,4,6,False,moderate,8,11,9,3,5,3,51.6
2025-10-17 07:00:00,4,7,False,moderate,18,22,21,5,6,11,43.6
2025-10-17 08:00:00,4,8,False,moderate,11,8,6,2,3,3,65.1
2025-10-17 09:00:00,4,9,False,moderate,11,14,14,3,5,6,71.8
2025-10-17 10:00:00,4,10,False,moderate,9,15,14,5,4,6,64.6
2025-10-17 11:00:00,4,11,False,moderate,6,5,3,1,1,3,59.5
2025-10-17 12:00:00,4,12,False,moderate,15,16,14,3,7,6,50.0
2025-10-17 13:00:00,4,13,False,moderate,10,14,13,4,5,5,49.5
2025-10-17 14:00:00,4,14,False,moderate,7,6,5,1,2,3,57.8
2025-10-17 15:00:00,4,15,False,moderate,10,10,10,3,4,3,52.2
2025-10-17 16:00:00,4,16,False,moderate,6,7,6,1,2,4,46.4
2025-10-17 17:00:00,4,17,False,moderate,8,9,9,2,3,4,54.3
2025-10-17 18:00:00,4,18,False,moderate,7,5,4,1,2,2,53.3
2025-10-17 19:00:00,4,19,False,moderate,17,20,19,4,7,9,81.9
2025-10-17 20:00:00,4,20,False,moderate,12,11,9,3,5,3,60.2
2025-10-17 21:00:00,4,21,False,moderate,7,8,6,2,2,4,56.9
2025-10-17 22:00:00,4,22,False,moderate,12,10,10,2,4,4,57.9
2025-10-18 06:00:00,5,6,True,moderate,10,15,14,4,7,4,63.1
2025-10-18 07:00:00,5,7,True,moderate,9,8,8,2,2,4,66.6
2025-10-18 08:00:00,5,8,True,moderate,10,5,5,1,2,2,49.5
2025-10-18 09:00:00,5,9,True,moderate,18,10,8,3,3,4,39.8
2025-10-18 10:00:00,5,10,True,moderate,9,10,10,3,3,4,75.7
2025-10-18 11:00:00,5,11,True,moderate,8,11,11,2,4,5,49.8
2025-10-18 12:00:00,5,12,True,moderate,9,8,7,2,3,3,80.5
2025-10-18 13:00:00,5,13,True,moderate,8,14,13,4,4,6,60.3
2025-10-18 14:00:00,5,14,True,moderate,11,9,9,2,4,3,73.4
2025-10-18 15:00:00,5,15,True,moderate,10,14,12,3,5,6,71.8
2025-10-18 16:00:00,5,16,True,moderate,11,12,12,3,4,5,70.5
2025-10-18 17:00:00,5,17,True,moderate,9,11,11,4,3,4,44.5
2025-10-18 18:00:00,5,18,True,moderate,8,13,11,2,5,6,51.8
2025-10-18 19:00:00,5,19,True,moderate,7,7,5,1,3,3,53.4
2025-10-18 20:00:00,5,20,True,moderate,7,8,7,2,3,3,69.4
2025-10-18 21:00:00,5,21,True,moderate,7,8,6,2,3,3,55.6
2025-10-18 22:00:00,5,22,True,moderate,9,9,9,2,3,4,54.1
2025-10-19 06:00:00,6,6,True,moderate,6,6,5,2,2,2,53.3
2025-10-19 07:00:00,6,7,True,moderate,14,17,16,6,6,5,45.8
2025-10-19 08:00:00,6,8,True,moderate,9,14,14,3,6,5,69.1
2025-10-19 09:00:00,6,9,True,moderate,10,11,9,2,3,6,59.2
2025-10-19 10:00:00,6,10,True,moderate,8,10,8,2,4,4,66.4
2025-10-19 11:00:00,6,11,True,moderate,12,5,4,1,2,2,54.8
2025-10-19 12:00:00,6,12,True,moderate,8,7,5,2,3,2,78.1
2025-10-19 13:00:00,6,13,True,moderate,16,12,10,3,5,4,50.2
2025-10-19 14:00:00,6,14,True,moderate,11,9,8,3,4,2,65.9
2025-10-19 15:00:00,6,15,True,moderate,6,2,2,0,0,2,60.1
2025-10-19 16:00:00,6,16,True,moderate,3,1,1,0,0,1,43.1
2025-10-19 17:00:00,6,17,True,moderate,4,6,4,1,2,3,59.7
2025-10-19 18:00:00,6,18,True,moderate,7,4,3,1,1,2,53.6
2025-10-19 19:00:00,6,19,True,moderate,13,10,8,3,4,3,59.9
2025-10-19 20:00:00,6,20,True,moderate,8,8,7,2,3,3,71.7
2025-10-19 21:00:00,6,21,True,moderate,10,13,12,3,4,6,61.2
2025-10-19 22:00:00,6,22,True,moderate,5,4,2,1,1,2,42.6
2025-10-20 06:00:00,0,6,False,moderate,10,9,8,2,3,4,63.4
2025-10-20 07:00:00,0,7,False,moderate,10,12,12,3,5,4,67.5
2025-10-20 08:00:00,0,8,False,moderate,14,12,12,4,3,5,43.9
2025-10-20 09:00:00,0,9,False,moderate,11,14,12,4,5,5,71.7
2025-10-20 10:00:00,0,10,False,moderate,8,5,3,1,1,3,53.9
2025-10-20 11:00:00,0,11,False,moderate,6,6,6,2,2,2,67.7
2025-10-20 12:00:00,0,12,False,moderate,7,8,6,1,3,4,48.5
2025-10-20 13:00:00,0,13,False,moderate,11,14,13,3,6,5,64.6
2025-10-20 14:00:00,0,14,False,moderate,6,7,7,2,3,2,57.1
2025-10-20 15:00:00,0,15,False,moderate,8,10,9,2,3,5,58.2
2025-10-20 16:00:00,0,16,False,moderate,11,14,13,4,4,6,55.6
2025-10-20 17:00:00,0,17,False,moderate,11,9,7,3,3,3,77.3
2025-10-20 18:00:00,0,18,False,moderate,10,5,5,1,2,2,62.0
2025-10-20 19:00:00,0,19,False,moderate,7,7,7,2,3,2,61.6
2025-10-20 20:00:00,0,20,False,moderate,9,6,5,1,2,3,78.6
2025-10-20 21:00:00,0,21,False,moderate,6,4,4,1,1,2,70.1
2025-10-20 22:00:00,0,22,False,moderate,8,13,11,3,5,5,65.1
2025-10-21 06:00:00,1,6,False,moderate,5,7,5,2,2,3,43.2
2025-10-21 07:00:00,1,7,False,moderate,10,7,6,1,2,4,63.4
2025-10-21 08:00:00,1,8,False,moderate,5,7,7,1,2,4,60.6
2025-10-21 09:00:00,1,9,False,moderate,15,14,14,3,4,7,53.1
2025-10-21 10:00:00,1,10,False,moderate,11,13,11,4,5,4,58.8
2025-10-21 11:00:00,1,11,False,moderate,8,10,8,2,4,4,66.7
2025-10-21 12:00:00,1,12,False,moderate,11,14,14,3,6,5,68.1
2025-10-21 13:00:00,1,13,False,moderate,10,9,7,2,3,4,77.5
2025-10-21 14:00:00,1,14,False,moderate,6,4,2,1,1,2,59.3
2025-10-21 15:00:00,1,15,False,moderate,11,8,6,2,3,3,56.9
2025-10-21 16:00:00,1,16,False,moderate,16,20,19,4,6,10,57.6
2025-10-21 17:00:00,1,17,False,moderate,15,16,15,3,7,6,61.6
2025-10-21 18:00:00,1,18,False,moderate,8,11,10,2,4,5,47.2
2025-10-21 19:00:00,1,19,False,moderate,13,16,15,6,4,6,60.1
2025-10-21 20:00:00,1,20,False,moderate,12,9,8,3,3,3,42.0
2025-10-21 21:00:00,1,21,False,moderate,12,12,10,2,5,5,56.2
2025-10-21 22:00:00,1,22,False,moderate,8,10,9,2,4,4,60.3
2025-10-22 06:00:00,2,6,False,moderate,12,16,15,4,6,6,52.2
2025-10-22 07:00:00,2,7,False,moderate,10,13,12,4,4,5,44.3
2025-10-22 08:00:00,2,8,False,moderate,6,7,6,2,2,3,69.6
2025-10-22 09:00:00,2,9,False,moderate,7,6,5,1,2,3,60.2
2025-10-22 10:00:00,2,10,False,moderate,12,17,15,3,7,7,51.6
2025-10-22 11:00:00,2,11,False,moderate,7,7,7,2,3,2,48.1
2025-10-22 12:00:00,2,12,False,moderate,16,14,14,4,6,4,55.8
2025-10-22 13:00:00,2,13,False,moderate,11,13,13,4,4,5,72.0
2025-10-22 14:00:00,2,14,False,moderate,13,9,7,1,4,4,41.7
2025-10-22 15:00:00,2,15,False,moderate,12,10,10,2,4,4,67.3
2025-10-22 16:00:00,2,16,False,moderate,4,11,10,4,4,3,59.2
2025-10-22 17:00:00,2,17,False,moderate,14,18,18,4,8,6,61.1
2025-10-22 18:00:00,2,18,False,moderate,4,2,2,0,0,2,56.7
2025-10-22 19:00:00,2,19,False,moderate,6,6,4,1,2,3,52.3
2025-10-22 20:00:00,2,20,False,moderate,7,9,9,3,3,3,46.5
2025-10-22 21:00:00,2,21,False,moderate,8,14,14,5,6,3,56.5
2025-10-22 22:00:00,2,22,False,moderate,9,10,10,3,3,4,60.4
2025-10-23 06:00:00,3,6,False,moderate,8,6,6,2,2,2,62.7
2025-10-23 07:00:00,3,7,False,moderate,4,6,5,2,2,2,63.4
2025-10-23 08:00:00,3,8,False,moderate,7,7,6,2,2,3,72.2
2025-10-23 09:00:00,3,9,False,moderate,11,7,7,2,2,3,50.4
2025-10-23 10:00:00,3,10,False,moderate,14,9,7,2,3,4,62.0
2025-10-23 11:00:00,3,11,False,moderate,5,5,3,1,2,2,65.1
2025-10-23 12:00:00,3,12,False,moderate,10,6,6,1,1,4,40.4
2025-10-23 13:00:00,3,13,False,moderate,11,16,14,4,7,5,61.6
2025-10-23 14:00:00,3,14,False,moderate,8,7,5,2,3,2,77.2
2025-10-23 15:00:00,3,15,False,moderate,16,20,19,6,9,5,66.1
2025-10-23 16:00:00,3,16,False,moderate,7,9,9,2,4,3,51.2
2025-10-23 17:00:00,3,17,False,moderate,10,13,11,5,5,3,77.4
2025-10-23 18:00:00,3,18,False,moderate,9,9,7,2,3,4,57.1
2025-10-23 19:00:00,3,19,False,moderate,7,9,8,2,3,4,53.7
2025-10-23 20:00:00,3,20,False,moderate,8,4,4,1,1,2,68.5
2025-10-23 21:00:00,3,21,False,moderate,8,6,6,1,2,3,57.2
2025-10-23 22:00:00,3,22,False,moderate,7,4,2,1,1,2,55.5
2025-10-24 06:00:00,4,6,False,moderate,4,6,6,1,2,3,66.9
2025-10-24 07:00:00,4,7,False,moderate,10,12,11,4,4,4,42.7
2025-10-24 08:00:00,4,8,False,moderate,11,11,11,3,4,4,72.7
2025-10-24 09:00:00,4,9,False,moderate,14,17,15,6,7,4,54.8
2025-10-24 10:00:00,4,10,False,moderate,10,14,13,3,5,6,32.9
2025-10-24 11:00:00,4,11,False,moderate,8,8,6,2,3,3,67.4
2025-10-24 12:00:00,4,12,False,moderate,9,10,10,2,4,4,66.1
2025-10-24 13:00:00,4,13,False,moderate,10,12,10,4,4,4,55.6
2025-10-24 14:00:00,4,14,False,moderate,7,5,3,1,2,2,56.4
